3.663417303840051931e-01,3.663417303840051931e-01,3.663417303840051931e-01,3.663417303840051931e-01,3.663417303840051931e-01,2.472348641266554625e-01,3.655644144337291679e-01,3.663417303840051931e-01,4.114242253062204147e-01,4.114242253062204147e-01,4.114242253062204147e-01,3.990417858394325057e-01,4.114242253062204147e-01,2.071910282640670731e-01,2.590468147861453296e-01,2.316305368720588953e-01,3.669063349303085531e-01,3.669063349303085531e-01,3.669063349303085531e-01,3.162976446147505727e-01,3.669063349303085531e-01,3.669063349303085531e-01,3.669063349303085531e-01,3.037009186727288035e-01,4.074874180667139578e-01,4.074874180667139578e-01,4.074874180667139578e-01,3.313017187412667930e-01,4.074874180667139578e-01,1.450789348960868919e-01,3.558879923657654598e-01,2.799125341111784460e-01
3.653588436597666744e-01,3.653588436597666744e-01,3.653588436597666744e-01,3.653588436597666744e-01,3.653588436597666744e-01,3.303216795457470933e-01,3.653588436597666744e-01,2.999417940967014640e-01,3.548113376436212163e-01,3.548113376436212163e-01,3.548113376436212163e-01,3.548113376436212163e-01,3.548113376436212163e-01,3.446192136867616829e-01,3.548113376436212163e-01,3.548113376436212163e-01,3.535533905380310316e-01,3.535533905380310316e-01,3.535533905380310316e-01,3.535533905380310316e-01,3.535533905380310316e-01,3.535533905380310316e-01,3.535533905380310316e-01,3.535533905380310316e-01,3.644390164887310601e-01,3.644390164887310601e-01,3.644390164887310601e-01,3.644390164887310601e-01,3.644390164887310601e-01,2.651215240093595660e-01,3.644390164887310601e-01,3.644390164887310601e-01
3.535533905380310316e-01,3.535533905380310316e-01,3.535533905380310316e-01,3.535533905380310316e-01,3.535533905380310316e-01,3.535533905380310316e-01,3.535533905380310316e-01,3.535533905380310316e-01,3.535533905380310316e-01,3.535533905380310316e-01,3.535533905380310316e-01,3.535533905380310316e-01,3.535533905380310316e-01,3.535533905380310316e-01,3.535533905380310316e-01,3.535533905380310316e-01,3.535533905380310316e-01,3.535533905380310316e-01,3.535533905380310316e-01,3.535533905380310316e-01,3.535533905380310316e-01,3.535533905380310316e-01,3.535533905380310316e-01,3.535533905380310316e-01,3.535533905380310316e-01,3.535533905380310316e-01,3.535533905380310316e-01,3.535533905380310316e-01,3.535533905380310316e-01,3.535533905380310316e-01,3.535533905380310316e-01,3.535533905380310316e-01
3.535533905380310316e-01,3.535533905380310316e-01,3.535533905380310316e-01,3.535533905380310316e-01,3.535533905380310316e-01,3.535533905380310316e-01,3.535533905380310316e-01,3.535533905380310316e-01,3.640891643029397495e-01,3.496815811546630792e-01,3.640891643029397495e-01,2.869795708633179898e-01,3.640891643029397495e-01,3.640891643029397495e-01,3.640891643029397495e-01,3.640891643029397495e-01,3.588258351724929462e-01,3.141785157636506343e-01,3.588258351724929462e-01,3.588258351724929462e-01,3.588258351724929462e-01,3.588258351724929462e-01,3.588258351724929462e-01,3.588258351724929462e-01,3.775784630557669219e-01,3.775784630557669219e-01,3.775784630557669219e-01,2.713134383872990441e-01,3.775784630557669219e-01,3.775784630557669219e-01,3.775784630557669219e-01,2.664508270070046758e-01
3.913504048200201479e-01,3.913504048200201479e-01,3.913504048200201479e-01,3.913504048200201479e-01,3.913504048200201479e-01,2.369806372748180789e-01,2.811615669959374175e-01,3.146627617853027803e-01,3.970099520560039785e-01,3.970099520560039785e-01,3.970099520560039785e-01,3.970099520560039785e-01,3.970099520560039785e-01,1.421877503727419778e-01,3.249242748450348328e-01,2.934660946494018763e-01,4.388549752298948614e-01,4.388549752298948614e-01,4.388549752298948614e-01,2.342274457077047900e-01,3.250421745649520466e-01,1.264442552525713859e-01,2.304824963578429586e-01,4.388549752298948614e-01,4.374164069522779585e-01,4.374164069522779585e-01,4.374164069522779585e-01,4.374164069522779585e-01,3.521364529849378977e-01,9.012682791263007531e-02,1.362541029278782345e-01,2.897920634565697151e-01
4.027686371866034953e-01,4.027686371866034953e-01,4.027686371866034953e-01,4.027686371866034953e-01,4.027686371866034953e-01,2.028405252848310414e-01,2.701889276299056508e-01,2.733876163564282202e-01,4.621115568516114824e-01,4.621115568516114824e-01,4.621115568516114824e-01,4.425286782610320380e-01,2.709937183122368420e-01,1.186691623329601819e-01,2.185506175482825886e-01,1.680558168317348167e-01,4.356926611228010282e-01,4.356926611228010282e-01,4.356926611228010282e-01,3.529641742153173389e-01,3.665891267901403294e-01,1.378909889755264018e-01,2.972977765987884213e-01,2.532676956998964890e-01,3.911969225273093098e-01,3.911969225273093098e-01,3.911969225273093098e-01,3.840768294747820555e-01,3.911969225273093098e-01,2.462903404683069175e-01,2.621065433728699823e-01,3.331457459007878263e-01
4.153082699006184764e-01,4.153082699006184764e-01,4.153082699006184764e-01,3.262044042758776019e-01,4.153082699006184764e-01,2.191648096032322579e-01,2.585935809546112685e-01,2.979311936153838380e-01,4.101826449964866561e-01,4.101826449964866561e-01,4.101826449964866561e-01,4.101826449964866561e-01,3.485816223581673090e-01,1.349610165781242876e-01,3.269022756980220490e-01,2.835702192683883793e-01,4.829923380807696343e-01,4.829923380807696343e-01,4.829923380807696343e-01,3.495712470473375522e-01,3.379434353961919824e-01,9.307133418436096262e-02,1.163091020786756469e-01,2.038609838095429005e-01,4.245736808077761881e-01,4.245736808077761881e-01,4.245736808077761881e-01,3.124206468850442286e-01,3.543869027827654672e-01,2.364041875960734285e-01,3.204950793352322469e-01,2.782279550840743854e-01
4.318834616160371342e-01,4.318834616160371342e-01,4.318834616160371342e-01,3.828252238930355822e-01,4.318834616160371342e-01,1.135633743432809956e-01,2.306472587217646142e-01,2.031175813833898669e-01,3.732992676555600964e-01,3.732992676555600964e-01,3.732992676555600964e-01,3.732992676555600964e-01,3.732992676555600964e-01,1.566320434214425461e-01,3.732992676555600964e-01,3.732992676555600964e-01,4.437772346608686580e-01,4.437772346608686580e-01,4.437772346608686580e-01,4.437772346608686580e-01,3.331557190859272266e-01,1.565823415705025201e-01,1.717648968811267829e-01,2.173318219744102275e-01,4.009825602990315097e-01,4.009825602990315097e-01,4.009825602990315097e-01,4.009825602990315097e-01,4.009825602990315097e-01,2.274786475520292617e-01,2.767747873686733362e-01,2.602193560500941083e-01
4.129610869341962531e-01,4.129610869341962531e-01,4.129610869341962531e-01,4.129610869341962531e-01,4.129610869341962531e-01,2.017691001630345371e-01,2.781943301116657774e-01,1.709176640298320227e-01,3.805683240049114180e-01,3.805683240049114180e-01,3.805683240049114180e-01,3.721329290477189411e-01,3.805683240049114180e-01,2.655288215995816881e-01,2.762667834904896647e-01,3.679119392632052010e-01,4.178702740559565032e-01,4.178702740559565032e-01,4.178702740559565032e-01,3.958736571809693960e-01,4.178702740559565032e-01,1.091356672210451045e-01,2.614896085409993409e-01,2.540361669536778666e-01,3.720017699343898809e-01,3.720017699343898809e-01,3.720017699343898809e-01,3.632236436328358242e-01,3.720017699343898809e-01,2.253802424726102649e-01,3.540420123255388907e-01,3.720017699343898809e-01
4.398536576523894848e-01,4.398536576523894848e-01,4.398536576523894848e-01,3.807831534986931832e-01,3.562327477685983679e-01,1.936992857841213500e-01,2.487520925959839091e-01,2.197536839518975382e-01,4.008209788945883978e-01,4.008209788945883978e-01,4.008209788945883978e-01,4.008209788945883978e-01,4.008209788945883978e-01,2.063346714407926497e-01,2.477554014891056033e-01,3.045586616444654893e-01,3.929616583724205858e-01,3.929616583724205858e-01,3.929616583724205858e-01,3.929616583724205858e-01,3.929616583724205858e-01,2.019970793459924807e-01,2.639044816666271664e-01,3.427204098852234537e-01,4.384454113344502524e-01,4.384454113344502524e-01,4.384454113344502524e-01,3.270003217297401954e-01,3.836480564420618466e-01,1.554797586560844325e-01,2.445782397244196105e-01,2.918721484436863634e-01
3.963197499705908289e-01,3.963197499705908289e-01,3.963197499705908289e-01,3.963197499705908289e-01,3.963197499705908289e-01,2.256232522915226357e-01,2.967167408607968571e-01,2.751483277105482572e-01,4.494048891320635564e-01,4.494048891320635564e-01,4.494048891320635564e-01,3.563632219176045002e-01,4.348895526400410882e-01,1.262569814709621485e-01,1.725902358095584288e-01,1.795935760815852711e-01,4.325346276786851685e-01,4.325346276786851685e-01,4.325346276786851685e-01,3.081700772823963153e-01,4.325346276786851685e-01,1.797398882328082592e-01,2.250088779861995625e-01,2.715712868492179410e-01,4.950037761377984458e-01,4.950037761377984458e-01,4.950037761377984458e-01,2.417380013608186329e-01,3.356366363867685498e-01,1.059380991024595764e-01,1.798824707547576340e-01,2.241517055526527913e-01
3.959347037101361155e-01,3.959347037101361155e-01,3.959347037101361155e-01,3.959347037101361155e-01,3.959347037101361155e-01,2.592243563416633534e-01,2.424248580695471111e-01,3.003522479808219403e-01,4.787834838870976828e-01,4.787834838870976828e-01,4.787834838870976828e-01,3.417115032569570388e-01,3.759276425747745676e-01,1.117298206924924597e-01,1.239670257983766788e-01,1.623558002366619346e-01,3.791029664207990479e-01,3.791029664207990479e-01,3.791029664207990479e-01,3.087885743836632502e-01,3.791029664207990479e-01,2.057553427654066625e-01,3.791029664207990479e-01,3.791029664207990479e-01,4.455137898474021974e-01,4.455137898474021974e-01,4.455137898474021974e-01,3.868235397147570809e-01,3.988998548616796702e-01,1.892100034319093016e-01,1.739159462209116380e-01,1.724867004625754985e-01
4.451550341780391995e-01,4.451550341780391995e-01,4.451550341780391995e-01,3.683542649593960494e-01,3.946316391332539419e-01,1.665064163369364414e-01,1.818736193555392788e-01,2.308453831568001990e-01,4.308402488441911427e-01,4.308402488441911427e-01,4.308402488441911427e-01,4.227218587569021024e-01,4.260603691334923226e-01,1.116309669389204950e-01,2.047461954111158278e-01,1.688974663263629883e-01,4.069158825769942367e-01,4.069158825769942367e-01,4.069158825769942367e-01,4.069158825769942367e-01,4.069158825769942367e-01,2.550222297076465416e-01,1.658966297749088492e-01,2.820271134186301265e-01,3.930452369693328007e-01,3.930452369693328007e-01,3.930452369693328007e-01,3.930452369693328007e-01,3.930452369693328007e-01,2.396648694286563352e-01,2.840276015650426977e-01,2.991091439647879935e-01
4.088922849333266885e-01,4.088922849333266885e-01,4.088922849333266885e-01,3.440434842436065899e-01,4.088922849333266885e-01,1.983909440588523254e-01,2.848371553907039777e-01,3.039264813140158394e-01,3.913686665290113109e-01,3.913686665290113109e-01,3.913686665290113109e-01,3.913686665290113109e-01,3.913686665290113109e-01,1.761714801578996292e-01,3.453874678848986024e-01,2.895236441478086786e-01,4.126749139223336305e-01,4.126749139223336305e-01,4.126749139223336305e-01,4.126749139223336305e-01,4.126749139223336305e-01,1.713745400068575342e-01,2.183224022647607676e-01,2.673259665221525139e-01,4.983816261114188406e-01,4.983816261114188406e-01,4.983816261114188406e-01,2.513991015654993277e-01,3.706429373184671472e-01,9.777522730494966896e-02,1.309320652618228553e-01,1.660312247813370279e-01
3.781157011567107262e-01,3.781157011567107262e-01,3.781157011567107262e-01,3.781157011567107262e-01,3.781157011567107262e-01,2.536973963915098440e-01,2.789421623551280316e-01,3.781157011567107262e-01,4.229767313399029893e-01,4.229767313399029893e-01,4.229767313399029893e-01,3.488470435550082849e-01,4.229767313399029893e-01,2.182010272896318381e-01,2.420683929944280888e-01,2.376124650319241249e-01,4.399917742943200150e-01,4.399917742943200150e-01,4.399917742943200150e-01,4.191969789595390572e-01,3.574703460600030525e-01,1.374767035253085523e-01,2.021249986526062470e-01,2.365506301037100523e-01,3.967805587680005019e-01,3.967805587680005019e-01,3.967805587680005019e-01,3.888557834575084304e-01,3.967805587680005019e-01,1.573219629565282551e-01,3.251280467630919269e-01,2.976465776598056223e-01
